last_changed,aqi_sciosense,eco2,humidity,sound,temperature,tvoc,fteg,radar_sensor,occupancy
2024-12-13T17:56:07,145,1155,31.37,619.30375,24.5,1141,295.69,4,4
2024-12-13T17:56:08,145,1155,31.35,598.3145455,24.52,1141,286.21,4,4
2024-12-13T17:56:09,150,1167,31.35,679.905,24.52,1178,260.62,4,4
2024-12-13T17:56:10,150,1167,31.35,651.0730769,24.53,1178,242.02,4,4
2024-12-13T17:56:11,153,1176,31.35,655.7033333,24.53,1205,225.67,4,4
2024-12-13T17:56:12,153,1176,31.35,505.839,24.52,1205,208.76,4,4
2024-12-13T17:56:13,153,1181,31.35,663.155,24.52,1221,194.28,4,4
2024-12-13T17:56:14,153,1181,31.35,743.003,24.53,1221,179.55,4,4
2024-12-13T17:56:15,150,1173,31.35,403.6242857,24.53,1196,159.33,4,4
2024-12-13T17:56:17,149,1170,31.37,714.638,24.53,1187,142.48,4,4
2024-12-13T17:56:18,149,1170,31.37,406.3575,24.52,1187,127.56,4,3
2024-12-13T17:56:19,149,1170,31.37,619.3025,24.52,1187,127.56,4,3
2024-12-13T17:56:20,149,1168,31.34,595.7518182,24.5,1181,121.2,3,3
2024-12-13T17:56:21,151,1174,31.34,616.808,24.5,1199,117.83,3,3
2024-12-13T17:56:22,151,1174,31.34,572.966,24.5,1199,117.83,3,3
2024-12-13T17:56:23,151,1174,31.34,608.6266667,24.5,1199,117.83,3,3
2024-12-13T17:56:24,151,1176,31.34,552.7592308,24.5,1205,113.3975,3,3
2024-12-13T17:56:25,151,1176,31.34,624.543,24.5,1205,110.09,3,3
2024-12-13T17:56:26,150,1173,31.34,497.0125,24.5,1196,114.27,0,3
2024-12-13T17:56:27,150,1173,31.35,657.8511111,24.52,1196,115.14,3,3
2024-12-13T17:56:28,149,1171,31.35,593.6516667,24.52,1190,116.45,3,3
2024-12-13T17:56:29,149,1171,31.37,590.49375,24.5,1190,114.64,3,3
2024-12-13T17:56:30,154,1186,31.37,653.6866667,24.5,1236,114.64,3,3
2024-12-13T17:56:31,154,1186,31.35,628.6292857,24.52,1236,115.735,3,3
2024-12-13T17:56:32,153,1184,31.35,663.4911111,24.52,1230,112.46,2,3
2024-12-13T17:56:33,153,1184,31.35,335.562,24.52,1230,112.46,0,3
2024-12-13T17:56:34,148,1171,31.37,677.7758824,24.55,1190,106.16,2,3
2024-12-13T17:56:35,148,1171,31.35,546.4725,24.52,1190,103.1,2,3
2024-12-13T17:56:36,150,1174,31.35,679.904,24.52,1199,102.04,2,3
2024-12-13T17:56:37,150,1174,31.34,475.1672727,24.5,1199,92.8,0,3
2024-12-13T17:56:38,150,1174,31.34,741.695,24.5,1199,91.62,2,3
2024-12-13T17:56:39,147,1165,31.34,649.7436364,24.5,1172,88.99,2,3
2024-12-13T17:56:40,147,1165,31.34,567.81,24.5,1172,90.62,2,3
2024-12-13T17:56:41,146,1161,31.34,580.49,24.5,1159,90.62,2,3
2024-12-13T17:56:42,146,1161,31.34,634.2107143,24.5,1159,93.335,3,3
2024-12-13T17:56:43,149,1168,31.34,517.51,24.5,1181,104.22,3,3
2024-12-13T17:56:44,149,1168,31.32,694.5166667,24.5,1181,104.22,3,3
2024-12-13T17:56:45,150,1172,31.32,633.2058333,24.5,1193,117.765,3,3
2024-12-13T17:56:46,150,1172,31.32,488.215,24.5,1193,117.765,3,3
2024-12-13T17:56:47,151,1175,31.34,675.0953333,24.5,1202,131.465,3,3
2024-12-13T17:56:48,151,1175,31.34,643.7044444,24.5,1202,131.465,3,3
2024-12-13T17:56:49,147,1163,31.34,570.0372727,24.5,1166,141.73,3,3
2024-12-13T17:56:50,147,1163,31.34,499.83375,24.5,1166,151.22,3,3
2024-12-13T17:56:51,147,1163,31.34,652.21,24.5,1166,149.34,3,3
2024-12-13T17:56:52,147,1163,31.34,584.0290909,24.5,1166,147.47,0,3
2024-12-13T17:56:53,147,1163,31.34,665.802,24.47,1166,149.66,3,3
2024-12-13T17:56:54,148,1167,31.34,643.37875,24.47,1178,153.78,3,3
2024-12-13T17:56:55,148,1167,31.35,648.57,24.53,1178,159.83,3,3
2024-12-13T17:56:56,147,1163,31.35,699.0833333,24.53,1166,159.33,0,3
2024-12-13T17:56:57,147,1163,31.34,591.6742857,24.5,1166,152.03,3,3
2024-12-13T17:56:58,144,1154,31.34,479.1428571,24.5,1138,143.98,3,3
2024-12-13T17:56:59,144,1154,31.37,437.6554545,24.5,1138,140.29,3,3
2024-12-13T17:57:00,144,1153,31.37,390.2375,24.5,1135,129.69,3,3
2024-12-13T17:57:01,144,1153,31.37,478.761,24.5,1135,118.58,3,3
2024-12-13T17:57:02,146,1156,31.37,380.0088889,24.5,1144,118.58,3,3
2024-12-13T17:57:04,144,1150,31.34,725.8352174,24.5,1126,108.8,3,3
2024-12-13T17:57:05,144,1150,31.34,488.3516667,24.5,1126,103.54,3,3
2024-12-13T17:57:06,144,1150,31.37,730.9825,24.53,1126,91.93,3,3
2024-12-13T17:57:07,144,1147,31.37,689.5981818,24.53,1116,87.81,3,3
2024-12-13T17:57:08,149,1147,31.4,557.172,24.5,1163,85.44,3,3
2024-12-13T17:57:09,149,1162,31.4,751.46625,24.5,1163,80.2,3,3
2024-12-13T17:57:10,149,1162,31.37,387.218,24.52,1163,77.82,3,3
2024-12-13T17:57:11,148,1162,31.37,491.5745455,24.52,1163,80.94,3,3
2024-12-13T17:57:12,148,1162,31.37,754.69,24.52,1163,80.94,3,3
2024-12-13T17:57:13,148,1163,31.38,709.309375,24.47,1166,75.08,3,3
2024-12-13T17:57:14,148,1163,31.37,679.52,24.5,1166,93.43,0,3
2024-12-13T17:57:15,149,1167,31.37,560.5863636,24.5,1178,99.79,3,3
2024-12-13T17:57:16,149,1167,31.37,647.75,24.5,1178,99.79,3,3
2024-12-13T17:57:17,153,1178,31.35,691.1407143,24.52,1212,115.77,3,3
2024-12-13T17:57:18,153,1178,31.34,454.2127273,24.5,1212,134.74,3,2
2024-12-13T17:57:19,150,1172,31.34,442.9555556,24.5,1193,134.74,3,2
2024-12-13T17:57:20,150,1172,31.37,535.254,24.5,1193,138.8,3,2
2024-12-13T17:57:21,150,1172,31.37,630.8988889,24.5,1193,150.34,3,2
2024-12-13T17:57:22,144,1156,31.37,646.2341667,24.5,1144,168.07,3,2
2024-12-13T17:57:23,144,1156,31.38,602.542,24.5,1144,173.87,3,2
2024-12-13T17:57:24,146,1159,31.38,642.755,24.5,1153,189.66,3,2
2024-12-13T17:57:25,146,1159,31.39,529.1475,24.52,1153,203.08,3,2
2024-12-13T17:57:26,144,1150,31.39,505.5433333,24.52,1126,211.38,3,2
2024-12-13T17:57:27,144,1150,31.36,711.7218182,24.47,1126,218.93,3,2
2024-12-13T17:57:28,144,1148,31.36,601.5372727,24.47,1120,220.24,3,2
2024-12-13T17:57:29,144,1148,31.37,503.2963636,24.5,1120,222.3,3,2
2024-12-13T17:57:30,149,1164,31.37,771.53,24.5,1169,230.97,2,2
2024-12-13T17:57:31,149,1164,31.34,592.548,24.48,1169,240.02,2,2
2024-12-13T17:57:32,145,1155,31.34,672.2875,24.48,1141,240.02,2,2
2024-12-13T17:57:33,145,1155,31.37,714.6123077,24.52,1141,243.52,2,2
2024-12-13T17:57:34,148,1163,31.37,526.468,24.52,1166,242.58,2,2
2024-12-13T17:57:35,148,1163,31.37,608.3071429,24.52,1166,242.58,2,2
2024-12-13T17:57:36,148,1162,31.35,557.9925,24.52,1163,239.52,2,2
2024-12-13T17:57:37,148,1162,31.35,493.8472727,24.52,1163,234.47,2,2
2024-12-13T17:57:38,148,1162,31.38,617.8266667,24.5,1163,231.41,2,2
2024-12-13T17:57:39,148,1162,31.38,719.23125,24.5,1163,233.53,2,2
2024-12-13T17:57:40,148,1162,31.35,541.8066667,24.52,1163,231.6,2,2
2024-12-13T17:57:41,146,1158,31.35,566.44,24.52,1150,231.35,2,2
2024-12-13T17:57:42,146,1158,31.3,589.22,24.5,1150,237.71,2,2
2024-12-13T17:57:43,143,1148,31.3,609.48,24.5,1120,237.34,2,2
2024-12-13T17:57:44,143,1148,31.34,642.3611111,24.5,1120,243.52,2,2
2024-12-13T17:57:45,144,1149,31.34,486.416,24.5,1123,243.46,2,2
2024-12-13T17:57:46,144,1149,31.38,517.3627273,24.5,1123,246.89,2,2
2024-12-13T17:57:47,144,1150,31.38,607.699,24.5,1126,242.15,2,2
2024-12-13T17:57:48,144,1150,31.34,711.898,24.5,1126,228.73,2,2
2024-12-13T17:57:49,148,1158,31.34,627.122,24.5,1150,217.62,2,2
2024-12-13T17:57:50,148,1158,31.34,606.275,24.5,1150,213.06,2,3
2024-12-13T17:57:51,148,1158,31.34,629.0408333,24.48,1150,213.06,0,3
2024-12-13T17:57:52,145,1153,31.34,536.783,24.48,1135,217.68,2,3
2024-12-13T17:57:53,145,1153,31.37,715.3845455,24.53,1135,216.06,2,3
2024-12-13T17:57:54,143,1148,31.37,461.255,24.53,1120,206.57,3,3
2024-12-13T17:57:55,143,1148,31.35,582.135,24.52,1120,196.03,3,3
2024-12-13T17:57:56,146,1155,31.35,548.8645455,24.52,1141,188.72,3,3
2024-12-13T17:57:57,146,1155,31.37,691.87,24.52,1141,182.61,3,3
2024-12-13T17:57:58,146,1155,31.37,481.9033333,24.52,1141,182.61,3,3
2024-12-13T17:57:59,148,1162,31.32,712.9191667,24.5,1163,173.25,3,3
2024-12-13T17:58:00,144,1151,31.32,663.9676923,24.5,1129,158.77,3,3
2024-12-13T17:58:01,144,1151,31.34,492.865,24.5,1129,141.67,3,3
2024-12-13T17:58:02,145,1153,31.34,712.2911111,24.5,1135,132.87,0,3
2024-12-13T17:58:03,145,1153,31.3,655.7518182,24.47,1135,134.87,3,3
2024-12-13T17:58:04,144,1150,31.3,460.79,24.47,1126,124.88,3,3
2024-12-13T17:58:05,144,1150,31.3,571.47,24.47,1126,122.26,3,3
2024-12-13T17:58:06,144,1150,31.29,658.2088889,24.52,1126,122.26,3,3
2024-12-13T17:58:07,144,1150,31.29,658.2088889,24.52,1126,130.31,3,4
2024-12-13T17:58:08,146,1155,31.29,650.29,24.52,1141,142.17,3,4
2024-12-13T17:58:09,148,1163,31.29,589.6423077,24.52,1166,154.71,0,4
2024-12-13T17:58:10,148,1163,31.28,526.7633333,24.47,1166,173.25,4,4
2024-12-13T17:58:11,143,1148,31.28,713.5576923,24.47,1120,180.8,4,4
2024-12-13T17:58:12,143,1148,31.28,613.905,24.5,1120,179.3,4,4
2024-12-13T17:58:13,149,1163,31.28,366.16375,24.5,1166,169.75,0,4
2024-12-13T17:58:14,149,1163,31.27,667.6230769,24.53,1166,157.71,4,4
2024-12-13T17:58:15,147,1159,31.27,679.3411111,24.53,1153,143.29,4,3
2024-12-13T17:58:16,147,1159,31.27,559.2683333,24.53,1153,161.39,4,3
2024-12-13T17:58:17,149,1167,31.28,678.3341667,24.47,1178,177.37,4,3
2024-12-13T17:58:18,149,1167,31.24,646.5688889,24.5,1178,185.48,4,3
2024-12-13T17:58:19,147,1161,31.24,621.964,24.5,1159,185.48,4,3
2024-12-13T17:58:20,147,1161,31.24,584.9666667,24.5,1159,182.545,4,3
2024-12-13T17:58:21,149,1168,31.24,607.4946154,24.47,1181,182.545,4,3
2024-12-13T17:58:22,149,1168,31.24,683.77375,24.47,1181,178.11,4,3
2024-12-13T17:58:23,149,1168,31.24,535.576,24.5,1181,184.61,4,3
2024-12-13T17:58:24,150,1173,31.24,690.8427273,24.5,1196,185.1,4,3
2024-12-13T17:58:25,150,1173,31.26,540.731,24.45,1196,181.3,4,3
2024-12-13T17:58:26,151,1176,31.26,446.3328571,24.45,1205,185.6,4,3
2024-12-13T17:58:27,151,1176,31.27,606.572,24.52,1205,191.1,4,3
2024-12-13T17:58:28,143,1155,31.27,530.55875,24.52,1141,192.09,3,3
2024-12-13T17:58:29,143,1155,31.26,538.9353846,24.5,1141,193.84,3,3
2024-12-13T17:58:30,143,1153,31.26,606.1228571,24.5,1135,194.84,3,3
2024-12-13T17:58:31,143,1153,31.22,788.294,24.48,1135,193.34,3,3
2024-12-13T17:58:32,143,1151,31.22,594.5781818,24.48,1129,187.23,3,3
2024-12-13T17:58:33,143,1151,31.22,721.04375,24.48,1129,178.49,3,3
2024-12-13T17:58:34,144,1151,31.26,666.2272727,24.5,1129,167.88,3,3
2024-12-13T17:58:35,144,1151,31.26,595.0833333,24.5,1129,160.45,3,3
2024-12-13T17:58:36,143,1148,31.28,639.72,24.47,1120,160.45,3,3
2024-12-13T17:58:37,143,1148,31.28,468.8766667,24.47,1120,152.15,3,3
2024-12-13T17:58:38,143,1148,31.26,509.7066667,24.5,1120,142.79,3,3
2024-12-13T17:58:39,144,1150,31.26,526.2277778,24.5,1126,142.79,3,3
2024-12-13T17:58:40,144,1150,31.28,762.2108333,24.48,1126,132.62,3,3
2024-12-13T17:58:41,141,1142,31.28,531.467,24.48,1101,130.62,4,3
2024-12-13T17:58:42,141,1142,31.26,691.752,24.47,1101,124.51,4,3
2024-12-13T17:58:43,143,1147,31.26,561.282,24.47,1116,118.76,4,3
2024-12-13T17:58:44,143,1147,31.26,694.7685714,24.47,1116,114.46,4,3
2024-12-13T17:58:45,141,1139,31.26,558.006875,24.47,1092,114.96,4,3
2024-12-13T17:58:46,141,1139,31.26,458.13,24.47,1092,114.27,4,3
2024-12-13T17:58:47,145,1150,31.24,557.1436364,24.48,1126,113.83,4,4
2024-12-13T17:58:48,145,1150,31.24,586.5927273,24.48,1126,108.72,4,4
2024-12-13T17:58:49,145,1150,31.28,578.6071429,24.47,1126,110.28,4,4
2024-12-13T17:58:50,142,1143,31.28,670.9441667,24.47,1104,110.28,5,4
2024-12-13T17:58:51,142,1143,31.32,614.5054545,24.48,1104,108.59,5,4
2024-12-13T17:58:52,142,1141,31.32,629.1966667,24.48,1098,107.53,0,4
2024-12-13T17:58:53,142,1141,31.28,507.6044444,24.48,1098,111.46,5,4
2024-12-13T17:58:54,142,1139,31.28,665.722,24.48,1092,118.51,5,4
2024-12-13T17:58:55,142,1139,31.26,597.86,24.5,1092,131.18,5,4
2024-12-13T17:58:56,141,1135,31.26,500.521,24.5,1080,138.73,0,4
2024-12-13T17:58:57,141,1135,31.3,640.0384615,24.47,1080,146.04,5,4
2024-12-13T17:58:58,137,1124,31.3,619.4383333,24.47,1046,157.15,5,4
2024-12-13T17:58:59,137,1124,31.22,625.67,24.48,1046,159.77,5,4
2024-12-13T17:59:00,137,1124,31.22,769.9566667,24.48,1046,174.49,0,4
2024-12-13T17:59:01,140,1130,31.22,584.9216667,24.48,1064,178.99,5,4
2024-12-13T17:59:02,140,1130,31.22,567.9109091,24.48,1064,189.72,5,4
2024-12-13T17:59:03,140,1130,31.22,531.4290909,24.5,1064,193.84,5,4
2024-12-13T17:59:04,139,1128,31.22,788.1322222,24.5,1058,194.65,5,4
2024-12-13T17:59:05,139,1128,31.22,482.632,24.5,1058,189.85,5,4
2024-12-13T17:59:06,144,1143,31.24,623.251,24.47,1104,186.6,5,4
2024-12-13T17:59:07,144,1143,31.24,763.874,24.47,1104,179.86,5,4
2024-12-13T17:59:08,144,1143,31.24,535.495,24.48,1104,179.86,5,4
2024-12-13T17:59:09,146,1151,31.24,650.6963636,24.48,1129,177.3,5,4
2024-12-13T17:59:10,146,1151,31.2,705.45,24.48,1129,170.5,5,4
2024-12-13T17:59:11,146,1151,31.2,718.2933333,24.48,1129,162.7,5,4
2024-12-13T17:59:12,138,1131,31.22,606.4736842,24.47,1067,157.64,5,4
2024-12-13T17:59:13,138,1129,31.22,592.145,24.47,1061,143.48,5,4
2024-12-13T17:59:14,138,1129,31.2,379.9188889,24.47,1061,129.25,0,4
2024-12-13T17:59:15,136,1123,31.2,728.2054545,24.47,1043,119.58,5,4
2024-12-13T17:59:16,136,1123,31.2,573.128,24.47,1043,110.71,5,4
2024-12-13T17:59:17,136,1123,31.2,727.02,24.47,1043,102.6,5,4
2024-12-13T17:59:18,140,1133,31.26,568.79,24.48,1074,94.92,5,4
2024-12-13T17:59:19,140,1132,31.26,660.564,24.48,1070,89.06,5,4
2024-12-13T17:59:20,140,1132,31.26,597.547,24.48,1070,84.25,5,4
2024-12-13T17:59:21,140,1132,31.26,506.18,24.47,1070,84.25,0,4
2024-12-13T17:59:22,140,1134,31.26,577.4016667,24.47,1077,80.57,5,4
2024-12-13T17:59:23,140,1134,31.26,396.162,24.47,1077,76.385,5,4
2024-12-13T17:59:24,138,1127,31.26,666.7166667,24.47,1055,76.385,0,4
2024-12-13T17:59:25,138,1127,31.22,552.38,24.47,1055,74.14,5,4
2024-12-13T17:59:26,135,1118,31.22,603.5022222,24.47,1028,85,5,4
2024-12-13T17:59:27,135,1118,31.26,615.98,24.45,1028,87,5,4
2024-12-13T17:59:28,140,1130,31.26,736.4891667,24.45,1064,85.19,5,4
2024-12-13T17:59:29,140,1130,31.28,646.462,24.47,1064,81.94,5,4
2024-12-13T17:59:30,143,1130,31.28,590.0042857,24.47,1064,82.32,5,4
2024-12-13T17:59:31,143,1140,31.3,547.3141667,24.47,1095,83.07,5,4
2024-12-13T17:59:32,146,1149,31.3,489.3045455,24.47,1123,87.19,5,4
2024-12-13T17:59:33,146,1149,31.24,662.3266667,24.45,1123,95.42,5,4
2024-12-13T17:59:34,142,1149,31.24,588.68125,24.45,1123,97.23,5,4
2024-12-13T17:59:35,142,1140,31.24,535.9709091,24.45,1095,97.23,5,5
2024-12-13T17:59:36,142,1140,31.28,682.2955556,24.48,1095,100.04,5,5
2024-12-13T17:59:37,143,1143,31.28,523.1833333,24.48,1104,99.98,5,5
2024-12-13T17:59:38,143,1143,31.24,771.451,24.45,1104,99.98,5,5
2024-12-13T17:59:39,134,1121,31.24,496.88,24.45,1037,98.36,5,5
2024-12-13T17:59:40,134,1121,31.3,591.7328571,24.45,1037,94.015,5,5
2024-12-13T17:59:41,136,1122,31.3,699.0481818,24.45,1040,94.015,0,5
2024-12-13T17:59:42,136,1122,31.28,714.798,24.48,1040,95.98,5,5
2024-12-13T17:59:43,136,1121,31.28,599.9625,24.48,1037,100.1,5,5
2024-12-13T17:59:44,136,1121,31.32,693.847,24.45,1037,106.47,5,5
2024-12-13T17:59:45,138,1124,31.32,464.5333333,24.45,1046,106.09,5,5
2024-12-13T17:59:46,138,1124,31.28,734.139,24.45,1046,116.58,5,5
2024-12-13T17:59:47,141,1132,31.28,437.179,24.45,1070,117.02,5,5
2024-12-13T17:59:48,141,1132,31.28,615.98125,24.45,1070,123.26,5,5
2024-12-13T17:59:49,141,1132,31.3,636.3616667,24.45,1070,127.25,5,5
2024-12-13T17:59:50,142,1136,31.3,599.3986667,24.45,1083,134.68,5,5
2024-12-13T17:59:51,142,1136,31.28,728.901,24.45,1083,135.61,5,5
2024-12-13T17:59:52,142,1138,31.28,495.40125,24.45,1089,139.36,5,5
2024-12-13T17:59:53,142,1138,31.28,695.458,24.45,1089,139.67,4,5
2024-12-13T17:59:54,141,1137,31.28,451.5128571,24.45,1086,139.67,4,5
2024-12-13T17:59:55,141,1137,31.32,792.242,24.47,1086,139.92,4,5
2024-12-13T17:59:56,139,1133,31.32,537.8677778,24.47,1074,135.74,0,5
2024-12-13T17:59:57,139,1133,31.28,611.1292857,24.47,1074,134.12,4,5
2024-12-13T17:59:58,134,1118,31.28,339.1528571,24.47,1028,123.63,4,5
2024-12-13T17:59:59,134,1118,31.32,503.3690909,24.45,1028,116.02,4,5
2024-12-13T18:00:00,132,1107,31.32,811.422,24.45,994,108.78,5,5
2024-12-13T18:00:01,132,1107,31.34,584.57,24.44,994,98.54,5,5
2024-12-13T18:00:02,138,1121,31.34,801.108,24.44,1037,97.98,5,5
2024-12-13T18:00:03,138,1121,31.32,546.4644444,24.45,1037,99.29,5,5
2024-12-13T18:00:04,139,1124,31.32,817.64625,24.45,1046,101.41,5,5
2024-12-13T18:00:05,139,1124,31.32,491.9775,24.45,1046,96.23,5,5
2024-12-13T18:00:06,139,1124,31.3,525.8233333,24.45,1046,94.74,5,5
2024-12-13T18:00:07,138,1121,31.3,468.6522222,24.45,1037,91.37,5,5
2024-12-13T18:00:08,138,1121,31.32,648.1811111,24.45,1037,93.18,5,5
2024-12-13T18:00:09,136,1117,31.32,576.9954545,24.45,1024,93.18,5,5
2024-12-13T18:00:10,136,1117,31.3,693.7555556,24.45,1024,97.79,5,5
2024-12-13T18:00:11,136,1117,31.3,557.494,24.45,1024,107.09,5,5
2024-12-13T18:00:12,135,1113,31.38,647.5366667,24.42,1012,117.02,5,5
2024-12-13T18:00:13,134,1111,31.38,497.4855556,24.42,1006,120.32,5,5
2024-12-13T18:00:14,134,1111,31.32,696.5991667,24.47,1006,120.51,0,5
2024-12-13T18:00:15,136,1115,31.32,424.1142857,24.47,1018,125.63,5,5
2024-12-13T18:00:16,136,1115,31.32,596.4255556,24.47,1018,126.94,5,5
2024-12-13T18:00:17,138,1120,31.32,634.8709091,24.45,1034,126.44,5,5
2024-12-13T18:00:18,138,1120,31.32,771.451,24.45,1034,126.75,0,5
2024-12-13T18:00:19,138,1120,31.36,531.627,24.47,1034,124.07,4,5
2024-12-13T18:00:20,135,1113,31.36,651.377,24.47,1012,122.63,4,5
2024-12-13T18:00:21,135,1113,31.34,574.175,24.47,1012,122.63,0,5
2024-12-13T18:00:22,136,1114,31.34,587.5969231,24.47,1015,124.57,5,5
2024-12-13T18:00:23,136,1114,31.34,494.98,24.44,1015,124.57,5,5
2024-12-13T18:00:24,132,1104,31.34,584.1036364,24.44,985,129.56,5,5
2024-12-13T18:00:25,132,1104,31.34,358.50875,24.44,985,138.73,5,5
2024-12-13T18:00:26,138,1119,31.34,742.4890909,24.44,1031,144.41,5,5
2024-12-13T18:00:27,138,1119,31.34,497.215,24.47,1031,144.41,5,5
2024-12-13T18:00:28,143,1132,31.34,851.3925,24.47,1070,152.78,5,5
2024-12-13T18:00:29,143,1132,31.36,528.967,24.45,1070,155.9,5,5
2024-12-13T18:00:30,140,1127,31.36,567.809,24.45,1055,163.14,0,5
2024-12-13T18:00:31,140,1127,31.32,721.4930769,24.45,1055,175.81,5,5
2024-12-13T18:00:32,140,1127,31.32,493.026,24.45,1055,178.8,0,5
2024-12-13T18:00:33,140,1127,31.32,506.2038462,24.45,1055,175.56,5,5
2024-12-13T18:00:34,137,1127,31.38,448.7755556,24.45,1037,171.87,5,5
2024-12-13T18:00:35,137,1121,31.38,491.655,24.45,1037,165.07,5,5
2024-12-13T18:00:36,137,1121,31.34,801.1155556,24.45,1037,157.77,6,5
2024-12-13T18:00:37,137,1119,31.34,580.7309091,24.45,1031,157.39,6,5
2024-12-13T18:00:38,137,1119,31.32,707.84875,24.47,1031,157.39,6,5
2024-12-13T18:00:39,136,1118,31.32,638.563,24.47,1028,155.34,0,5
2024-12-13T18:00:40,136,1118,31.34,506.4175,24.45,1028,161.83,6,5
2024-12-13T18:00:41,133,1107,31.34,760.087,24.45,994,169.31,5,5
2024-12-13T18:00:42,133,1107,31.4,422.6725,24.47,994,170.56,0,5
2024-12-13T18:00:43,133,1107,31.4,409.7825,24.47,994,170.56,5,5
2024-12-13T18:00:44,138,1120,31.36,707.9723529,24.45,1034,170.81,5,5
2024-12-13T18:00:45,137,1118,31.36,560.7327273,24.45,1028,172.87,4,4
2024-12-13T18:00:46,137,1118,31.36,749.4522222,24.45,1028,178.43,4,4
2024-12-13T18:00:47,138,1120,31.36,514.7655556,24.45,1034,181.73,4,4
2024-12-13T18:00:48,138,1120,31.36,751.465,24.45,1034,182.17,4,4
2024-12-13T18:00:49,138,1120,31.34,765.3877778,24.47,1034,186.91,4,4
2024-12-13T18:00:50,141,1130,31.34,528.0246154,24.47,1064,188.79,4,3
2024-12-13T18:00:51,141,1130,31.36,693.545,24.45,1064,194.03,4,3
2024-12-13T18:00:52,138,1123,31.36,485.207,24.45,1043,194.72,4,2
2024-12-13T18:00:53,138,1123,31.36,769.09375,24.45,1043,194.72,0,2
2024-12-13T18:00:54,143,1138,31.36,631.0609091,24.45,1089,192.47,4,2
2024-12-13T18:00:55,143,1138,31.36,593.5833333,24.45,1089,195.15,4,2
2024-12-13T18:00:56,138,1126,31.36,786.9688889,24.45,1052,197.27,4,2
2024-12-13T18:00:57,138,1126,31.4,417.4383333,24.44,1052,197.27,4,2
2024-12-13T18:00:58,139,1129,31.4,554.6991667,24.44,1061,192.28,2,2
2024-12-13T18:00:59,139,1129,31.38,732.6177778,24.45,1061,186.04,2,2
2024-12-13T18:01:00,140,1131,31.38,560.3014286,24.45,1067,188.1,2,2
2024-12-13T18:01:01,140,1131,31.36,712.56,24.45,1067,185.29,2,2
2024-12-13T18:01:02,140,1131,31.36,460.7214286,24.45,1067,186.85,2,2
2024-12-13T18:01:03,137,1125,31.36,560.8054545,24.45,1049,192.47,2,2
2024-12-13T18:01:04,137,1125,31.42,683.854,24.45,1049,193.53,2,2
2024-12-13T18:01:05,132,1107,31.42,680.1464286,24.45,994,201.83,2,2
2024-12-13T18:01:06,132,1107,31.4,440.30375,24.45,994,207.01,2,2
2024-12-13T18:01:07,138,1122,31.4,558.2608333,24.45,1040,212.44,2,2
2024-12-13T18:01:08,138,1122,31.36,555.963,24.47,1040,216.81,2,2
2024-12-13T18:01:09,137,1119,31.36,449.105,24.47,1031,223.05,2,2
2024-12-13T18:01:10,137,1119,31.36,404.3633333,24.45,1031,232.16,2,2
2024-12-13T18:01:11,140,1127,31.36,778.96375,24.45,1055,232.16,2,2
2024-12-13T18:01:12,140,1127,31.38,586.3736364,24.45,1055,228.975,2,2
2024-12-13T18:01:13,141,1133,31.38,646.6588889,24.45,1074,228.975,2,2
2024-12-13T18:01:14,141,1133,31.38,588.9944444,24.45,1074,218.68,2,2
2024-12-13T18:01:15,138,1124,31.38,529.04875,24.45,1046,217.56,0,2
2024-12-13T18:01:16,138,1124,31.36,815.2372727,24.45,1046,221.11,2,2
2024-12-13T18:01:17,137,1121,31.36,472.074,24.45,1037,215.81,2,1
2024-12-13T18:01:18,137,1121,31.38,716.088,24.45,1037,215.56,2,1
2024-12-13T18:01:19,137,1121,31.38,597.0271429,24.45,1037,216.06,0,1
2024-12-13T18:01:20,135,1116,31.38,663.4258333,24.45,1021,214.94,2,1
2024-12-13T18:01:21,135,1116,31.38,618.2418182,24.47,1021,210.44,2,1
2024-12-13T18:01:22,137,1118,31.38,583.4433333,24.47,1028,204.39,2,1
2024-12-13T18:01:23,137,1118,31.36,695.2788889,24.45,1028,195.96,2,1
2024-12-13T18:01:24,135,1113,31.36,435.66875,24.45,1012,190.35,2,1
2024-12-13T18:01:25,135,1113,31.38,797.238,24.45,1012,181.05,2,1
2024-12-13T18:01:26,135,1114,31.38,569.01,24.45,1015,181.05,1,1
2024-12-13T18:01:27,135,1114,31.38,579.335,24.44,1015,171.81,1,1
2024-12-13T18:01:28,136,1115,31.38,496.9475,24.44,1018,163.95,1,1
2024-12-13T18:01:29,136,1115,31.38,510.5577778,24.45,1018,163.95,1,1
2024-12-13T18:01:30,138,1120,31.38,567.62875,24.45,1034,152.34,1,1
2024-12-13T18:01:31,138,1120,31.42,593.436,24.47,1034,148.66,1,1
2024-12-13T18:01:32,138,1120,31.42,534.286,24.47,1034,149.84,1,2
2024-12-13T18:01:33,135,1114,31.42,850.0944444,24.47,1015,147.47,1,2
2024-12-13T18:01:34,135,1114,31.38,599.9641667,24.47,1015,146.16,2,2
2024-12-13T18:01:35,141,1129,31.38,704.484,24.47,1061,142.35,2,2
2024-12-13T18:01:36,141,1129,31.36,433.85625,24.44,1061,132.56,2,2
2024-12-13T18:01:37,139,1126,31.36,598.6930769,24.44,1052,124.26,2,2
2024-12-13T18:01:38,139,1126,31.42,531.627,24.44,1052,112.52,0,2
2024-12-13T18:01:39,138,1125,31.42,733.735,24.44,1049,100.35,2,2
