last_changed,sensor.device_f0f5bd06f5a0_aqi_sciosense,sensor.device_f0f5bd06f5a0_eco2,sensor.device_f0f5bd06f5a0_humidity,sensor.device_f0f5bd06f5a0_sound,sensor.device_f0f5bd06f5a0_temperature,sensor.device_f0f5bd06f5a0_tvoc,sensor.fteg,sensor.radar_sensor
2024-12-13T17:53:14,162.0,1218.0,31.37,659.2624999999999,24.53,1334.0,216.62,1.0
2024-12-13T17:53:15,158.0,1209.0,31.37,687.722,24.53,1307.0,220.68,1.0
2024-12-13T17:53:16,158.0,1209.0,31.33,545.265,24.53,1307.0,219.74,1.0
2024-12-13T17:53:17,159.0,1211.0,31.33,755.897,24.53,1313.0,220.24,1.0
2024-12-13T17:53:18,159.0,1211.0,31.37,545.4945454545455,24.53,1313.0,220.74,1.0
2024-12-13T17:53:19,159.0,1211.0,31.37,686.5944444444444,24.53,1313.0,215.5,1.0
2024-12-13T17:53:20,159.0,1211.0,31.35,554.9159999999999,24.53,1313.0,214.31,1.0
2024-12-13T17:53:21,158.0,1207.0,31.35,497.01416666666665,24.53,1301.0,218.18,1.0
2024-12-13T17:53:22,158.0,1207.0,31.35,679.0375,24.53,1301.0,224.05,1.0
2024-12-13T17:53:23,158.0,1207.0,31.35,564.3328571428572,24.53,1301.0,218.93,1.0
2024-12-13T17:53:24,160.0,1213.0,31.35,613.985,24.53,1319.0,218.93,1.0
2024-12-13T17:53:25,160.0,1213.0,31.37,579.2791666666667,24.53,1319.0,229.075,1.0
2024-12-13T17:53:26,155.0,1198.0,31.37,528.7333333333332,24.53,1273.0,229.075,1.0
2024-12-13T17:53:27,155.0,1198.0,31.37,718.1111111111111,24.52,1273.0,246.08,1.0
2024-12-13T17:53:28,155.0,1196.0,31.37,509.787,24.52,1267.0,256.44,1.0
2024-12-13T17:53:29,155.0,1196.0,31.35,450.316,24.56,1267.0,256.81,1.0
2024-12-13T17:53:30,153.0,1191.0,31.35,749.0845454545455,24.56,1251.0,258.68,1.0
2024-12-13T17:53:31,153.0,1191.0,31.35,622.045,24.55,1251.0,256.69,1.0
2024-12-13T17:53:32,157.0,1199.0,31.35,586.3727272727273,24.55,1276.0,252.69,1.0
2024-12-13T17:53:33,157.0,1199.0,31.39,707.062,24.55,1276.0,252.13,1.0
2024-12-13T17:53:34,156.0,1196.0,31.39,602.7835714285713,24.55,1267.0,249.2,1.0
2024-12-13T17:53:35,156.0,1196.0,31.35,659.3744444444444,24.53,1267.0,248.64,1.0
2024-12-13T17:53:36,156.0,1196.0,31.35,557.3866666666668,24.53,1267.0,252.26,1.0
2024-12-13T17:53:37,156.0,1196.0,31.37,573.4790909090908,24.53,1267.0,253.07,1.0
2024-12-13T17:53:38,156.0,1196.0,31.37,829.3457142857143,24.53,1267.0,253.07,1.0
2024-12-13T17:53:39,159.0,1203.0,31.37,603.0045454545455,24.53,1288.0,254.91,1.0
2024-12-13T17:53:40,155.0,1195.0,31.35,673.458,24.52,1264.0,253.94,1.0
2024-12-13T17:53:41,155.0,1195.0,31.35,662.015,24.52,1264.0,253.94,1.0
2024-12-13T17:53:42,155.0,1195.0,31.39,520.184,24.53,1264.0,250.32,0.0
2024-12-13T17:53:43,155.0,1195.0,31.39,721.2444444444444,24.53,1264.0,245.2,1.0
2024-12-13T17:53:44,155.0,1195.0,31.37,497.0125,24.53,1264.0,245.2,1.0
2024-12-13T17:53:45,162.0,1212.0,31.37,505.1035714285714,24.53,1316.0,235.97,1.0
2024-12-13T17:53:46,162.0,1212.0,31.41,707.2783333333333,24.55,1316.0,234.34,1.0
2024-12-13T17:53:47,160.0,1210.0,31.41,470.04857142857145,24.55,1310.0,225.79,1.0
2024-12-13T17:53:48,160.0,1210.0,31.35,654.1850000000001,24.52,1310.0,218.62,1.0
2024-12-13T17:53:49,155.0,1199.0,31.35,604.88,24.52,1276.0,216.87,1.0
2024-12-13T17:53:50,155.0,1199.0,31.38,598.25,24.5,1276.0,214.44,1.0
2024-12-13T17:53:51,157.0,1204.0,31.38,672.3555555555555,24.5,1291.0,208.76,1.0
2024-12-13T17:53:52,157.0,1204.0,31.38,533.98375,24.5,1291.0,208.76,1.0
2024-12-13T17:53:53,159.0,1205.0,31.37,626.8249999999999,24.53,1294.0,200.615,1.0
2024-12-13T17:53:54,159.0,1205.0,31.37,588.358,24.53,1294.0,196.84,1.0
2024-12-13T17:53:55,159.0,1205.0,31.39,682.3625,24.53,1294.0,196.84,1.0
2024-12-13T17:53:56,157.0,1200.0,31.39,766.911111111111,24.53,1279.0,198.46,0.0
2024-12-13T17:53:57,157.0,1200.0,31.37,629.1775,24.53,1279.0,198.46,1.0
2024-12-13T17:53:58,154.0,1192.0,31.37,704.0328571428572,24.53,1255.0,204.17000000000002,1.0
2024-12-13T17:53:59,154.0,1192.0,31.37,587.37375,24.53,1255.0,204.17000000000002,1.0
2024-12-13T17:54:00,152.0,1185.0,31.37,670.9255555555555,24.53,1233.0,206.51,1.0
2024-12-13T17:54:01,152.0,1185.0,31.39,610.358,24.55,1233.0,211.5,1.0
2024-12-13T17:54:02,152.0,1182.0,31.39,486.49799999999993,24.55,1224.0,210.01,1.0
2024-12-13T17:54:03,152.0,1182.0,31.37,631.15,24.55,1224.0,207.57,1.0
2024-12-13T17:54:04,151.0,1180.0,31.37,582.6357142857142,24.55,1218.0,210.07,1.0
2024-12-13T17:54:05,151.0,1180.0,31.39,700.858,24.55,1218.0,214.0,1.0
2024-12-13T17:54:06,151.0,1180.0,31.39,604.5128571428571,24.55,1218.0,224.36,1.0
2024-12-13T17:54:07,156.0,1189.0,31.35,614.5842857142858,24.55,1245.0,236.22,1.0
2024-12-13T17:54:08,156.0,1189.0,31.35,887.79,24.55,1245.0,236.22,1.0
2024-12-13T17:54:09,156.0,1193.0,31.35,634.5063636363636,24.55,1258.0,249.975,1.0
2024-12-13T17:54:10,156.0,1193.0,31.31,403.89700000000005,24.53,1258.0,255.94,1.0
2024-12-13T17:54:11,152.0,1182.0,31.31,380.66875,24.53,1224.0,255.94,1.0
2024-12-13T17:54:12,152.0,1182.0,31.37,566.7216666666667,24.53,1224.0,271.73,1.0
2024-12-13T17:54:13,150.0,1176.0,31.37,799.715,24.53,1205.0,276.91,1.0
2024-12-13T17:54:14,150.0,1176.0,31.35,535.6569999999999,24.53,1205.0,278.9,1.0
2024-12-13T17:54:15,150.0,1172.0,31.35,711.6416666666668,24.53,1193.0,267.61,1.0
2024-12-13T17:54:16,150.0,1172.0,31.37,527.43625,24.52,1193.0,261.68,1.0
2024-12-13T17:54:17,152.0,1178.0,31.37,554.8349999999999,24.52,1212.0,265.49,1.0
2024-12-13T17:54:18,152.0,1178.0,31.35,832.0516666666667,24.55,1212.0,266.67,1.0
2024-12-13T17:54:19,154.0,1184.0,31.35,530.2566666666667,24.55,1230.0,263.61,1.0
2024-12-13T17:54:20,154.0,1184.0,31.37,560.154,24.53,1230.0,260.24,1.0
2024-12-13T17:54:21,156.0,1192.0,31.37,484.6163636363636,24.53,1255.0,255.06,1.0
2024-12-13T17:54:22,156.0,1192.0,31.37,782.2887499999999,24.53,1255.0,249.01,1.0
2024-12-13T17:54:23,156.0,1192.0,31.35,613.4054545454545,24.52,1255.0,244.7,0.0
2024-12-13T17:54:24,155.0,1189.0,31.35,584.2481818181818,24.52,1245.0,243.02,0.0
2024-12-13T17:54:25,155.0,1189.0,31.35,713.4185714285715,24.55,1245.0,243.02,0.0
2024-12-13T17:54:26,157.0,1195.0,31.35,520.1020000000001,24.55,1264.0,238.09,0.0
2024-12-13T17:54:27,157.0,1195.0,31.33,696.6222222222223,24.53,1264.0,240.27,0.0
2024-12-13T17:54:28,149.0,1174.0,31.33,595.5316666666666,24.53,1199.0,228.17,0.0
2024-12-13T17:54:29,149.0,1174.0,31.35,585.78,24.53,1199.0,225.735,0.0
2024-12-13T17:54:30,145.0,1159.0,31.35,531.6279999999999,24.53,1153.0,225.735,0.0
2024-12-13T17:54:31,145.0,1159.0,31.35,700.613,24.56,1153.0,212.5,0.0
2024-12-13T17:54:32,148.0,1165.0,31.35,508.41700000000003,24.56,1172.0,204.45,0.0
2024-12-13T17:54:33,148.0,1165.0,31.35,755.4371428571428,24.52,1172.0,197.77,0.0
2024-12-13T17:54:34,154.0,1182.0,31.35,534.82,24.52,1224.0,190.97,0.0
2024-12-13T17:54:35,154.0,1182.0,31.35,642.433,24.52,1224.0,188.29,0.0
2024-12-13T17:54:36,154.0,1184.0,31.39,719.0958333333333,24.53,1230.0,184.92,0.0
2024-12-13T17:54:37,154.0,1184.0,31.34,589.89,24.5,1230.0,180.61,0.0
2024-12-13T17:54:38,154.0,1184.0,31.34,683.7725,24.5,1230.0,180.61,0.0
2024-12-13T17:54:39,155.0,1188.0,31.34,488.02,24.5,1242.0,177.27,0.0
2024-12-13T17:54:40,155.0,1188.0,31.39,671.0116666666667,24.53,1242.0,178.49,0.0
2024-12-13T17:54:41,154.0,1186.0,31.39,622.8633333333333,24.53,1236.0,180.17,0.0
2024-12-13T17:54:42,154.0,1186.0,31.35,696.585,24.52,1236.0,178.05,0.0
2024-12-13T17:54:43,152.0,1182.0,31.35,473.84499999999997,24.52,1224.0,178.05,0.0
2024-12-13T17:54:44,152.0,1182.0,31.35,671.8681818181818,24.55,1224.0,180.42,0.0
2024-12-13T17:54:45,148.0,1170.0,31.35,654.4742857142857,24.55,1187.0,179.175,0.0
2024-12-13T17:54:46,148.0,1170.0,31.35,625.8175,24.53,1187.0,179.175,0.0
2024-12-13T17:54:47,149.0,1169.0,31.35,695.378,24.53,1184.0,174.68,0.0
2024-12-13T17:54:48,149.0,1169.0,31.39,416.12625,24.55,1184.0,174.49,0.0
2024-12-13T17:54:49,152.0,1179.0,31.39,553.6254545454545,24.55,1215.0,180.86,0.0
2024-12-13T17:54:50,152.0,1179.0,31.39,654.46125,24.55,1215.0,190.47,0.0
2024-12-13T17:54:51,153.0,1180.0,31.37,672.0253846153846,24.55,1218.0,207.7,0.0
2024-12-13T17:54:52,153.0,1180.0,31.37,574.0725,24.55,1218.0,213.63,0.0
2024-12-13T17:54:53,153.0,1180.0,31.39,726.6188888888888,24.53,1218.0,226.92,0.0
2024-12-13T17:54:54,155.0,1186.0,31.39,561.281,24.53,1236.0,237.53,0.0
2024-12-13T17:54:55,155.0,1186.0,31.37,591.7314285714285,24.53,1236.0,250.88,0.0
2024-12-13T17:54:56,156.0,1192.0,31.37,707.1063636363637,24.53,1255.0,250.88,0.0
2024-12-13T17:54:57,156.0,1192.0,31.37,493.92,24.53,1255.0,267.515,0.0
2024-12-13T17:54:58,152.0,1182.0,31.37,542.9483333333334,24.53,1224.0,287.7,0.0
2024-12-13T17:54:59,152.0,1182.0,31.39,763.4183333333334,24.53,1224.0,287.7,0.0
2024-12-13T17:55:00,150.0,1176.0,31.39,666.1527272727272,24.53,1205.0,296.5,0.0
2024-12-13T17:55:01,150.0,1176.0,31.35,655.487,24.56,1205.0,300.12,0.0
2024-12-13T17:55:02,153.0,1183.0,31.35,730.03,24.56,1227.0,305.55,0.0
2024-12-13T17:55:03,153.0,1183.0,31.41,505.49363636363637,24.52,1227.0,307.36,0.0
2024-12-13T17:55:04,151.0,1179.0,31.41,636.066,24.52,1215.0,308.05,0.0
2024-12-13T17:55:05,151.0,1179.0,31.39,545.8109999999999,24.52,1215.0,304.87,0.0
2024-12-13T17:55:06,153.0,1183.0,31.39,670.7444444444444,24.52,1227.0,305.05,0.0
2024-12-13T17:55:07,153.0,1183.0,31.39,538.71875,24.52,1227.0,300.0,0.0
2024-12-13T17:55:08,146.0,1183.0,31.37,647.4709090909091,24.53,1166.0,293.7,0.0
2024-12-13T17:55:09,146.0,1163.0,31.37,559.912,24.53,1166.0,293.7,0.0
2024-12-13T17:55:10,146.0,1163.0,31.37,761.3566666666667,24.53,1166.0,288.08,0.0
2024-12-13T17:55:11,149.0,1170.0,31.37,723.3178571428572,24.53,1187.0,280.12,0.0
2024-12-13T17:55:12,149.0,1170.0,31.35,527.48,24.53,1187.0,280.12,0.0
2024-12-13T17:55:13,150.0,1171.0,31.35,619.304,24.53,1190.0,275.6,0.0
2024-12-13T17:55:14,150.0,1171.0,31.39,520.7318181818182,24.55,1190.0,265.67,0.0
2024-12-13T17:55:15,154.0,1181.0,31.39,707.6816666666667,24.55,1221.0,263.8,0.0
2024-12-13T17:55:16,154.0,1181.0,31.37,608.4916666666667,24.55,1221.0,252.76,0.0
2024-12-13T17:55:17,155.0,1188.0,31.37,604.8433333333334,24.55,1242.0,244.02,0.0
2024-12-13T17:55:18,155.0,1188.0,31.41,554.9159999999999,24.52,1242.0,245.39,0.0
2024-12-13T17:55:19,155.0,1188.0,31.41,857.8416666666667,24.52,1242.0,243.21,0.0
2024-12-13T17:55:20,157.0,1195.0,31.41,655.7846153846154,24.53,1264.0,241.58,0.0
2024-12-13T17:55:21,155.0,1192.0,31.41,571.3554545454546,24.53,1255.0,236.09,0.0
2024-12-13T17:55:22,155.0,1192.0,31.35,634.93,24.52,1255.0,231.54,0.0
2024-12-13T17:55:23,156.0,1196.0,31.35,532.9159999999999,24.52,1267.0,230.35,0.0
2024-12-13T17:55:24,156.0,1196.0,31.35,446.446,24.52,1267.0,227.17,0.0
2024-12-13T17:55:25,156.0,1196.0,31.37,756.058,24.53,1267.0,227.17,0.0
2024-12-13T17:55:26,159.0,1205.0,31.37,698.4507142857143,24.53,1294.0,218.62,0.0
2024-12-13T17:55:27,159.0,1205.0,31.37,481.338,24.5,1294.0,213.87,0.0
2024-12-13T17:55:28,154.0,1194.0,31.37,681.4654545454546,24.5,1261.0,229.23,0.0
2024-12-13T17:55:29,154.0,1194.0,31.39,661.854,24.53,1261.0,232.47,0.0
2024-12-13T17:55:30,153.0,1189.0,31.39,503.1266666666666,24.53,1245.0,232.47,0.0
2024-12-13T17:55:31,153.0,1189.0,31.35,561.443,24.53,1245.0,237.9,0.0
2024-12-13T17:55:32,151.0,1182.0,31.35,691.509,24.53,1224.0,250.07,0.0
2024-12-13T17:55:33,151.0,1182.0,31.39,550.00125,24.53,1224.0,254.32,0.0
2024-12-13T17:55:34,151.0,1179.0,31.39,642.0922222222222,24.53,1215.0,260.06,0.0
2024-12-13T17:55:35,151.0,1179.0,31.35,659.1949999999999,24.53,1215.0,258.37,0.0
2024-12-13T17:55:36,151.0,1178.0,31.35,593.598,24.53,1212.0,258.68,0.0
2024-12-13T17:55:37,151.0,1178.0,31.35,591.0989999999999,24.53,1212.0,270.98,0.0
2024-12-13T17:55:38,151.0,1177.0,31.39,657.8027272727272,24.55,1209.0,283.96,0.0
2024-12-13T17:55:39,151.0,1177.0,31.39,474.813,24.55,1209.0,293.13,0.0
2024-12-13T17:55:40,151.0,1177.0,31.37,775.5044444444444,24.52,1209.0,294.69,0.0
2024-12-13T17:55:41,147.0,1166.0,31.37,520.8533333333334,24.52,1175.0,294.69,0.0
2024-12-13T17:55:42,147.0,1166.0,31.37,691.51,24.53,1175.0,301.75,0.0
2024-12-13T17:55:43,148.0,1165.0,31.37,587.4709090909091,24.53,1172.0,302.99,0.0
2024-12-13T17:55:44,148.0,1165.0,31.41,564.5041666666667,24.52,1172.0,305.55,1.0
2024-12-13T17:55:45,149.0,1168.0,31.41,766.6042857142857,24.52,1181.0,305.55,1.0
2024-12-13T17:55:46,149.0,1168.0,31.37,543.312,24.53,1181.0,304.8,1.0
2024-12-13T17:55:47,149.0,1166.0,31.37,492.3825,24.53,1175.0,291.575,1.0
2024-12-13T17:55:48,149.0,1166.0,31.34,517.3636363636364,24.5,1175.0,291.575,1.0
2024-12-13T17:55:49,152.0,1175.0,31.34,649.4355555555555,24.5,1202.0,271.29,2.0
2024-12-13T17:55:50,152.0,1175.0,31.34,572.0722222222222,24.52,1202.0,254.81,2.0
2024-12-13T17:55:51,150.0,1173.0,31.35,687.5454545454545,24.52,1196.0,254.81,2.0
2024-12-13T17:55:52,150.0,1173.0,31.35,492.08,24.52,1196.0,246.97666666666666,2.0
2024-12-13T17:55:53,150.0,1173.0,31.35,788.7085714285714,24.52,1196.0,228.04,0.0
2024-12-13T17:55:54,150.0,1173.0,31.35,540.9628571428572,24.52,1196.0,214.62,2.0
2024-12-13T17:55:55,150.0,1173.0,31.33,541.8066666666667,24.52,1196.0,207.63,2.0
2024-12-13T17:55:56,150.0,1173.0,31.33,682.63,24.52,1196.0,214.12,3.0
2024-12-13T17:55:57,150.0,1173.0,31.37,552.257,24.53,1196.0,235.16,3.0
2024-12-13T17:55:58,146.0,1162.0,31.37,494.66333333333336,24.53,1163.0,252.82,3.0
2024-12-13T17:55:59,146.0,1162.0,31.35,603.912,24.53,1163.0,276.41,4.0
2024-12-13T17:56:00,146.0,1158.0,31.35,554.8383333333333,24.53,1150.0,284.33,4.0
2024-12-13T17:56:01,146.0,1158.0,31.37,717.8036363636364,24.5,1150.0,284.33,0.0
2024-12-13T17:56:02,148.0,1164.0,31.37,507.7925,24.5,1169.0,303.12,4.0
2024-12-13T17:56:03,148.0,1164.0,31.35,578.4830769230769,24.53,1169.0,303.12,0.0
2024-12-13T17:56:04,146.0,1158.0,31.35,511.90111111111105,24.53,1150.0,310.98,4.0
2024-12-13T17:56:05,146.0,1158.0,31.37,679.906,24.5,1150.0,309.55,4.0
2024-12-13T17:56:06,146.0,1158.0,31.37,540.43,24.5,1150.0,306.05,4.0
2024-12-13T17:56:07,145.0,1155.0,31.37,619.30375,24.5,1141.0,295.69,4.0
2024-12-13T17:56:08,145.0,1155.0,31.35,598.3145454545455,24.52,1141.0,286.21,4.0
2024-12-13T17:56:09,150.0,1167.0,31.35,679.905,24.52,1178.0,260.62,4.0
2024-12-13T17:56:10,150.0,1167.0,31.35,651.073076923077,24.53,1178.0,242.02,4.0
2024-12-13T17:56:11,153.0,1176.0,31.35,655.7033333333333,24.53,1205.0,225.67,4.0
2024-12-13T17:56:12,153.0,1176.0,31.35,505.83899999999994,24.52,1205.0,208.76,4.0
2024-12-13T17:56:13,153.0,1181.0,31.35,663.155,24.52,1221.0,194.28,4.0
2024-12-13T17:56:14,153.0,1181.0,31.35,743.0029999999999,24.53,1221.0,179.55,4.0
2024-12-13T17:56:15,150.0,1173.0,31.35,403.6242857142857,24.53,1196.0,159.33,4.0
2024-12-13T17:56:17,149.0,1170.0,31.37,714.638,24.53,1187.0,142.48000000000002,4.0
2024-12-13T17:56:18,149.0,1170.0,31.37,406.35749999999996,24.52,1187.0,127.56,4.0
2024-12-13T17:56:19,149.0,1170.0,31.37,619.3025,24.52,1187.0,127.56,4.0
2024-12-13T17:56:20,149.0,1168.0,31.34,595.7518181818182,24.5,1181.0,121.2,3.0
2024-12-13T17:56:21,151.0,1174.0,31.34,616.808,24.5,1199.0,117.83,3.0
2024-12-13T17:56:22,151.0,1174.0,31.34,572.966,24.5,1199.0,117.83,3.0
2024-12-13T17:56:23,151.0,1174.0,31.34,608.6266666666667,24.5,1199.0,117.83,3.0
2024-12-13T17:56:24,151.0,1176.0,31.34,552.7592307692307,24.5,1205.0,113.3975,3.0
2024-12-13T17:56:25,151.0,1176.0,31.34,624.543,24.5,1205.0,110.09,3.0
2024-12-13T17:56:26,150.0,1173.0,31.34,497.0125,24.5,1196.0,114.27,0.0
2024-12-13T17:56:27,150.0,1173.0,31.35,657.8511111111111,24.52,1196.0,115.14,3.0
2024-12-13T17:56:28,149.0,1171.0,31.35,593.6516666666668,24.52,1190.0,116.45,3.0
2024-12-13T17:56:29,149.0,1171.0,31.37,590.49375,24.5,1190.0,114.64,3.0
2024-12-13T17:56:30,154.0,1186.0,31.37,653.6866666666666,24.5,1236.0,114.64,3.0
2024-12-13T17:56:31,154.0,1186.0,31.35,628.6292857142856,24.52,1236.0,115.735,3.0
2024-12-13T17:56:32,153.0,1184.0,31.35,663.4911111111111,24.52,1230.0,112.46,2.0
2024-12-13T17:56:33,153.0,1184.0,31.35,335.562,24.52,1230.0,112.46,0.0
2024-12-13T17:56:34,148.0,1171.0,31.37,677.7758823529412,24.55,1190.0,106.16,2.0
2024-12-13T17:56:35,148.0,1171.0,31.35,546.4725,24.52,1190.0,103.1,2.0
2024-12-13T17:56:36,150.0,1174.0,31.35,679.904,24.52,1199.0,102.04,2.0
2024-12-13T17:56:37,150.0,1174.0,31.34,475.16727272727275,24.5,1199.0,92.8,0.0
2024-12-13T17:56:38,150.0,1174.0,31.34,741.6949999999999,24.5,1199.0,91.62,2.0
2024-12-13T17:56:39,147.0,1165.0,31.34,649.7436363636364,24.5,1172.0,88.99,2.0
2024-12-13T17:56:40,147.0,1165.0,31.34,567.8100000000001,24.5,1172.0,90.62,2.0
2024-12-13T17:56:41,146.0,1161.0,31.34,580.4899999999999,24.5,1159.0,90.62,2.0
2024-12-13T17:56:42,146.0,1161.0,31.34,634.2107142857143,24.5,1159.0,93.33500000000001,3.0
2024-12-13T17:56:43,149.0,1168.0,31.34,517.51,24.5,1181.0,104.22,3.0
2024-12-13T17:56:44,149.0,1168.0,31.32,694.5166666666668,24.5,1181.0,104.22,3.0
2024-12-13T17:56:45,150.0,1172.0,31.32,633.2058333333333,24.5,1193.0,117.765,3.0
2024-12-13T17:56:46,150.0,1172.0,31.32,488.215,24.5,1193.0,117.765,3.0
2024-12-13T17:56:47,151.0,1175.0,31.34,675.0953333333333,24.5,1202.0,131.465,3.0
2024-12-13T17:56:48,151.0,1175.0,31.34,643.7044444444444,24.5,1202.0,131.465,3.0
2024-12-13T17:56:49,147.0,1163.0,31.34,570.0372727272727,24.5,1166.0,141.73,3.0
2024-12-13T17:56:50,147.0,1163.0,31.34,499.83375,24.5,1166.0,151.22,3.0
2024-12-13T17:56:51,147.0,1163.0,31.34,652.21,24.5,1166.0,149.34,3.0
2024-12-13T17:56:52,147.0,1163.0,31.34,584.0290909090909,24.5,1166.0,147.47,0.0
2024-12-13T17:56:53,147.0,1163.0,31.34,665.802,24.47,1166.0,149.66,3.0
2024-12-13T17:56:54,148.0,1167.0,31.34,643.37875,24.47,1178.0,153.78,3.0
2024-12-13T17:56:55,148.0,1167.0,31.35,648.5699999999999,24.53,1178.0,159.83,3.0
2024-12-13T17:56:56,147.0,1163.0,31.35,699.0833333333334,24.53,1166.0,159.33,0.0
2024-12-13T17:56:57,147.0,1163.0,31.34,591.6742857142857,24.5,1166.0,152.03,3.0
2024-12-13T17:56:58,144.0,1154.0,31.34,479.14285714285717,24.5,1138.0,143.98,3.0
2024-12-13T17:56:59,144.0,1154.0,31.37,437.6554545454546,24.5,1138.0,140.29,3.0
2024-12-13T17:57:00,144.0,1153.0,31.37,390.23749999999995,24.5,1135.0,129.69,3.0
2024-12-13T17:57:01,144.0,1153.0,31.37,478.76099999999997,24.5,1135.0,118.58,3.0
2024-12-13T17:57:02,146.0,1156.0,31.37,380.00888888888886,24.5,1144.0,118.58,3.0
2024-12-13T17:57:04,144.0,1150.0,31.34,725.8352173913044,24.5,1126.0,108.8,3.0
2024-12-13T17:57:05,144.0,1150.0,31.34,488.3516666666667,24.5,1126.0,103.53999999999999,3.0
2024-12-13T17:57:06,144.0,1150.0,31.37,730.9825000000001,24.53,1126.0,91.93,3.0
2024-12-13T17:57:07,144.0,1147.0,31.37,689.5981818181818,24.53,1116.0,87.81,3.0
2024-12-13T17:57:08,149.0,1147.0,31.4,557.172,24.5,1163.0,85.44,3.0
2024-12-13T17:57:09,149.0,1162.0,31.4,751.46625,24.5,1163.0,80.2,3.0
2024-12-13T17:57:10,149.0,1162.0,31.37,387.21799999999996,24.52,1163.0,77.82,3.0
2024-12-13T17:57:11,148.0,1162.0,31.37,491.5745454545455,24.52,1163.0,80.94,3.0
2024-12-13T17:57:12,148.0,1162.0,31.37,754.69,24.52,1163.0,80.94,3.0
2024-12-13T17:57:13,148.0,1163.0,31.38,709.309375,24.47,1166.0,75.08,3.0
2024-12-13T17:57:14,148.0,1163.0,31.37,679.52,24.5,1166.0,93.43,0.0
2024-12-13T17:57:15,149.0,1167.0,31.37,560.5863636363637,24.5,1178.0,99.79,3.0
2024-12-13T17:57:16,149.0,1167.0,31.37,647.75,24.5,1178.0,99.79,3.0
2024-12-13T17:57:17,153.0,1178.0,31.35,691.1407142857142,24.52,1212.0,115.77000000000001,3.0
2024-12-13T17:57:18,153.0,1178.0,31.34,454.2127272727273,24.5,1212.0,134.74,3.0
2024-12-13T17:57:19,150.0,1172.0,31.34,442.9555555555555,24.5,1193.0,134.74,3.0
2024-12-13T17:57:20,150.0,1172.0,31.37,535.254,24.5,1193.0,138.8,3.0
2024-12-13T17:57:21,150.0,1172.0,31.37,630.8988888888889,24.5,1193.0,150.34,3.0
2024-12-13T17:57:22,144.0,1156.0,31.37,646.2341666666667,24.5,1144.0,168.07,3.0
2024-12-13T17:57:23,144.0,1156.0,31.38,602.542,24.5,1144.0,173.87,3.0
2024-12-13T17:57:24,146.0,1159.0,31.38,642.755,24.5,1153.0,189.66,3.0
2024-12-13T17:57:25,146.0,1159.0,31.39,529.1475,24.52,1153.0,203.08,3.0
2024-12-13T17:57:26,144.0,1150.0,31.39,505.54333333333335,24.52,1126.0,211.38,3.0
2024-12-13T17:57:27,144.0,1150.0,31.36,711.7218181818181,24.47,1126.0,218.93,3.0
2024-12-13T17:57:28,144.0,1148.0,31.36,601.5372727272727,24.47,1120.0,220.24,3.0
2024-12-13T17:57:29,144.0,1148.0,31.37,503.29636363636365,24.5,1120.0,222.3,3.0
2024-12-13T17:57:30,149.0,1164.0,31.37,771.53,24.5,1169.0,230.97,2.0
2024-12-13T17:57:31,149.0,1164.0,31.34,592.548,24.48,1169.0,240.02,2.0
2024-12-13T17:57:32,145.0,1155.0,31.34,672.2874999999999,24.48,1141.0,240.02,2.0
2024-12-13T17:57:33,145.0,1155.0,31.37,714.6123076923076,24.52,1141.0,243.52,2.0
2024-12-13T17:57:34,148.0,1163.0,31.37,526.4680000000001,24.52,1166.0,242.58,2.0
2024-12-13T17:57:35,148.0,1163.0,31.37,608.3071428571428,24.52,1166.0,242.58,2.0
2024-12-13T17:57:36,148.0,1162.0,31.35,557.9925,24.52,1163.0,239.52,2.0
2024-12-13T17:57:37,148.0,1162.0,31.35,493.8472727272727,24.52,1163.0,234.47,2.0
2024-12-13T17:57:38,148.0,1162.0,31.38,617.8266666666667,24.5,1163.0,231.41,2.0
2024-12-13T17:57:39,148.0,1162.0,31.38,719.23125,24.5,1163.0,233.53,2.0
2024-12-13T17:57:40,148.0,1162.0,31.35,541.8066666666667,24.52,1163.0,231.6,2.0
2024-12-13T17:57:41,146.0,1158.0,31.35,566.4399999999999,24.52,1150.0,231.35,2.0
2024-12-13T17:57:42,146.0,1158.0,31.3,589.2199999999999,24.5,1150.0,237.71,2.0
2024-12-13T17:57:43,143.0,1148.0,31.3,609.48,24.5,1120.0,237.34,2.0
2024-12-13T17:57:44,143.0,1148.0,31.34,642.3611111111111,24.5,1120.0,243.52,2.0
2024-12-13T17:57:45,144.0,1149.0,31.34,486.416,24.5,1123.0,243.46,2.0
2024-12-13T17:57:46,144.0,1149.0,31.38,517.3627272727273,24.5,1123.0,246.89,2.0
2024-12-13T17:57:47,144.0,1150.0,31.38,607.699,24.5,1126.0,242.15,2.0
2024-12-13T17:57:48,144.0,1150.0,31.34,711.8979999999999,24.5,1126.0,228.73,2.0
2024-12-13T17:57:49,148.0,1158.0,31.34,627.1220000000001,24.5,1150.0,217.62,2.0
2024-12-13T17:57:50,148.0,1158.0,31.34,606.275,24.5,1150.0,213.06,2.0
2024-12-13T17:57:51,148.0,1158.0,31.34,629.0408333333334,24.48,1150.0,213.06,0.0
2024-12-13T17:57:52,145.0,1153.0,31.34,536.783,24.48,1135.0,217.68,2.0
2024-12-13T17:57:53,145.0,1153.0,31.37,715.3845454545454,24.53,1135.0,216.06,2.0
